SiteID,ReferenceID,Title,BoilerText,DisplayDate,ThumbPathName,ThumbFileName,MainPathName,MainFileName
4477,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4478,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4478,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4479,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4479,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4480,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4480,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4481,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4481,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4482,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4482,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4483,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4483,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4484,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4484,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4485,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4485,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4486,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4486,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4487,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4487,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4488,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4488,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4489,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4489,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4490,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4490,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4491,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4491,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4492,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4492,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4493,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4493,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4494,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4494,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4495,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4495,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
