ID,SiteName,Number,SiteSortNumber,HistoricalNotes,BibReferences,LocationNotes,Remarks,Description,Condition,Shafts,ResearchActivity,ResearcherComments,IsPublic,Active,harvardID,SiteTypeID,SiteType,ProblemsQuestions
4259,Central Field (Hassan),G 8868,G       8868                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, T-12.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 23, D-8, partially drawn but not labeled.
,,",NULL,"Mastaba built against north side of G 8862 (Dersemat), against west side of G 8870 (Merankhef) and against south side of G 8872 (Mastaba C).  Two shafts in entrance corridor are intrusive.  Excavated in 1931-1932 by Hassan.,,",NULL,NULL,"S 555; S 556; S 557; chapel; S 523; S 532,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4260,Central Field (Hassan),G 8739,G       8739                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, S-12.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 23, D-8, neither drawn nor labeled.
,,",NULL,"Mastaba built northeast of entrance to G 8720 (Kai (1)), southwest of G 8872 (Mastaba C) and northwest of G 8868 (Mastaba of Shaft 555).  Excavated in 1931-1932 by Hassan.,,",NULL,NULL,"S 549; S 725,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4261,Central Field (Hassan),G 8877,G       8877                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, T-11/12.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 23, D-8, neither drawn nor labeled.
,,",NULL,"Mastaba built northeast of G 8875 (Tjereru), east of G 8876 (Mastaba of Shaft 519), and southwest of protrusion of G 8988 (Rawer (1)).  Excavated in 1931-1932 by Hassan.,,",NULL,NULL,"S 516; S 517; S 526; S 531; S 533; S 534,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4262,Central Field (Hassan),G 8876,G       8876                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, T-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 23, D-8, drawn but not labeled.
,,",NULL,"Mastaba built against north side of G 8875 (Tjereru), west of G 8877 (Mastaba of Shaft 516), and southwest of protrusion of G 8988 (Rawer (1)).  Excavated in 1931-1932 by Hassan.,,",NULL,NULL,"S 519; S 527; S 528,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4263,Central Field (Hassan),G 8874,G       8874                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, S/T-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 23, D-8, drawn but not labeled.
,,",NULL,"Mastaba built east of G 8740 (Nisutpunetjer), west of G 8876 (Mastaba of Shaft 519) and southwest of protrusion of G 8988 (Rawer (1)).  Excavated in 1931-1932 by Hassan.,,",NULL,NULL,"S 700; S 701,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4264,Central Field (Hassan),G 8873,G       8873                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, S/T-11/12.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 23, D-8, drawn but not labeled.
,,",NULL,"Mastaba built east of G 8740 (Nisutpunetjer), south of G 8874 (Mastaba of Shaft 700) and west of G 8875 (Tjereru).  Excavated in 1931-1932 by Hassan.,,",NULL,NULL,"S 524; S 702,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4265,Central Field (Hassan),G 8696,G       8696                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, S-14.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 23, E-8, neither drawn nor labeled.
,,",NULL,"Mastaba with single shaft built east of G 8400 (Lepsius 100), north of Queen Khentkaus pyramid workshops, one mastaba east of G 8690 (Mastaba of Shaft 1104) and west of G 8697 (Khenu (2)).  Excavated in 1931-1932 by Hassan.,,",NULL,NULL,"S 1107,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4266,Central Field (Hassan),G 8804,G       8804                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-10/11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, C/D-7, drawn but not labeled.
,,",NULL,"Mastaba west of G 8824 (Kadebhen) and east of G 8800 (Kednes (1)).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 912; S 913; S 914; S 915; S 916; S 917; S 918; S 919; S 920,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4267,Central Field (Hassan),G 8803,G       8803                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built against south side of G 8804 (Mastaba of Shaft 912), southeast of G 8800 (Kednes (1)).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 921; S 922; S 923; S 924; S 928,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4268,Central Field (Hassan),G 8822,G       8822                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R/S-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7/8, drawn but not labeled.
,,",NULL,"Mastaba built against north side of G 8821 (Mastaba of Shaft 938), south of G 8824 (Kadebhen), east of G 8804 (Mastaba of Shaft 912) and west of G 8840 (Rakhaefankh).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 932; S 933; S 934; S 935; S 936; S 937,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4269,Central Field (Hassan),G 8821,G       8821                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R/S-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7/8, drawn but not labeled.
,,",NULL,"Mastaba built against south side of G 8822 (Mastaba of Shaft 932), against the north side of G 8820 (Mastaba of Shaft 941) and a bit southwest of G 8840 (Rakhaefankh).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 938; S 939; S 940,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4270,Central Field (Hassan),G 8820,G       8820                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R/S-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7/8, drawn but not labeled.

,,",NULL,"Mastaba built against south side of G 8821 (Mastaba of Shaft 938), a bit southwest of G 8840 (Rakhaefankh) and a bit northwest of G 8740 (Nisutpunetjer).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 941; S 942,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4271,Central Field (Hassan),G 8802,G       8802                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built north of G 8742 (Rock Cut Tomb S 950), against south side of G 8820 (Mastaba of Shaft 941) and southwest of G 8840 (Rakhaefankh).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 925; S 926; S 927; S 929; S 930; S 948; S 949,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4272,Central Field (Hassan),G 8790,G       8790                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built north of G 8745 (Rock Cut Tomb S 953), against south side of G 8801 (Mastaba of Shaft 943) and of G 8791 (Mastaba of Shaft 960).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 947; S 955; S 956; S 957; S 958; S 959,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4273,Central Field (Hassan),G 8801,G       8801                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built against south side of G 8800 (Kednes (1)).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 943; S 944; S 945; S 946,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4274,Central Field (Hassan),G 8791,G       8791                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built west of G 8800 (Kednes (1)) at its southern end, south of G 8792 (Mastaba of Shaft 966) and north of G 8790 (Mastaba of Shaft 947).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 960; S 961; S 962; S 963; S 964; S 965,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4275,Central Field (Hassan),G 8792,G       8792                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built west of G 8800 (Kednes (1)) at its northern end, south of G 8793 (Mastaba of Shaft 1014) and north of G 8791 (Mastaba of Shaft 960).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 966; S 967; S 968; S 969; S 970; S 1003,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4276,Central Field (Hassan),G 8782,G       8782                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, Q/R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built against north side of G 8780 (Mastaba of Shaft 1010), west of G 8792 (Mastaba of Shaft 966) and south of G 8785 (Nary).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 1005; S 1006; S 1007; S 1008; S 1009,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4277,Central Field (Hassan),G 8780,G       8780                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-11.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, D-7, drawn but not labeled.
,,",NULL,"Mastaba built northeast of G 8746 (Nefernemtut), west of G 8791 (Mastaba of Shaft 960) and south of G 8782 (Mastaba of Shaft 1005).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 1010; S 1011; S 1012; S 1013,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
4278,Central Field (Hassan),G 8793,G       8793                    ,NULL,"Hassan, Selim. Excavations at Gîza 9: 1936-37-38. The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960, folded plan, R-10.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 21, C-7, drawn but not labeled.
,,",NULL,"Mastaba built east of G 8785 (Nary) and north of G 8800 (Kednes (1)).  Excavated 1933-1934 by Hassan.,,",NULL,NULL,"S 1014; S 1015; S 1016; S 1017; S 1018; S 1019; chapel,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
